% Generated on Thursday, 14. May 2015 05:34PM
% This ARFF file was generated with review data from the following game(s): ['Counter Strike']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"yay steam forced me to write this, are you happy now steam!?",15.9
"can enter only original, new mode surf ski server manages a unique mode who publishes a candidate for admin ielhhh join now =] 84.94.214.173:20889 $$$$$$ cs 1.6 $$$$$$",1703.0
"an absolute classic which is a must have for any young boy starting his gaming life.",209.4
"amazing game, i dont care about the quality of the game, its still amazing.",64.5
"this game started the fps franchise. well technically it didnt, but it started it for me dammit.",41.7
"call of duty is back again with another smashing hit, but its not called call of duty. you can shoot guns in this one too, and thats swell.",113.4
"theres nothing about counter-strike 1.6 that hasnt be said already, the game will always remain flawless in many gamers eyes throughout the world. tactiacl shooter at its finest, cs 1.6 offers not only perfectly balanced matches and good maps but intense sneaking, real quick scoping, amazing weaponry, strategies and so much more! it is the easiest game to just pick up and play, and it would totaly fit in things any human beings should try atleast once. list.",1121.1
"this game is the game that started the counter-strike series. it started as a mod for the game that started it all, half-life. like team fortress, counter-strike became a standalone game after its popularity as a mod. if you enjoy the old half-life engine, goldsrc, and want to play a shooter that doesnt have a complicated story and chapters, counter-strike is the game for you. condition zero is the same game but with a campaign mode that allows you to play with bots and unlock maps as you go.",0.3
"no bots if you suck at online or have crappy wifi connection tho",59.8
"game is good for any lower spec pcs, but may have a little lag. overall a decent game.",5.9
"and there you have it...the best fps game next to cod4",101.9
"its the most ultimate game a person can ever play !!! love everything about it !!!",14.2
"good game, but keep in mind its hard to find pcw now when cs go came out!",723.7
"a classic shooter that everyone still play and enjoy, a game that almost any male person in my country has played.",13.0
"best multiplayer game...(csgo is the 2nd best multiplayer game)",6.9
"this game has a odd aiming system compared to csgo and css so this is a true classic and it is still fun today but it does show its age a little. 8.9/10",4.5
"some of the best and worst nights of my life were spent on this game. long live long a.",14.8
"what better way to play an fps than the original? this game paved the way for all modern day fps with out this we wouldnt have things like call of duty. i have been playing this since i was a child and still love it 100/10",433.9
"the game that started it all! cs 1.6 will always be my favourite multiplayer game. this game has been played by millions of gamers and it still holds a special place in our hearts!",105.3
"dont buy this game .... download .... anyway this game is ok . :d",36.9
"the best of its kind , i just cant get enough of it :d",140.5
"its a great game, thats all i can say. but honestly, how much you actually enjoy this game depends on where you live. good servers are very scarce on where i live..",17.8
"one of the best fpss ever made. simply put it like that makes it seem super epic and awesome. well if you want fast pased action this is not youre slice of cake but its definantly worth buying anyway. if you want more modern graphics i would reccomend cs:go.",115.0
"play this game, is very good and playble, i recommend",2036.2
"the only way to get subjected to terrorism that isnt the news. or living in the middle east,ukraine, and most of africa.",1.5
"no classes, bad level design, no fish ai. its horrible. 11/10, srsly buy it, its better than call of  money stealing s modern season pass. its the father of todays fps(grandfather being the quake and doom games) and its still fun.",11.0
